iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.REPTILES,Data includes reptiles.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51635,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.REPTILES,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where reptiles data is located.",4,supporting,http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm,,,,,A.CLIMATE.BIO.e.e1,2.0,51635,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.AMPHIBIANS,Data includes amphibians.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51636,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.AMPHIBIANS,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where amphibians data is located.",4,supporting,http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm,,,,,A.CLIMATE.BIO.e.e1,2.0,51636,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.FISH,Data includes fish.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51637,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.FISH,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where fish data is located.",4,supporting,http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm,,,,,A.CLIMATE.BIO.e.e1,2.0,51637,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.INVERTEBRATES,Data includes invertebrates.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51638,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.INVERTEBRATES,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where invertebrates data is located.",4,supporting,http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm,,,,,A.CLIMATE.BIO.e.e1,2.0,51638,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.FUNGI,Data includes fungi and lichen.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51639,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.FUNGI,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where fingi and lichen data is located.",4,supporting,http://www.forestry.gov.cn/main/4461/20200709/115401336526615.html,,,,,A.CLIMATE.BIO.e.e1,2.0,51639,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.NVP,Data includes non-vascular plants.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51640,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.NVP,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where non-vascular plants data is located.",4,supporting,http://www.forestry.gov.cn/main/4461/20200709/115401336526615.html,,,,,A.CLIMATE.BIO.e.e1,2.0,51640,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.VP,Data includes vascular plants.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51641,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.VP,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where vascular plants data is located.",4,supporting,http://www.forestry.gov.cn/main/4461/20200709/115401336526615.html,,,,,A.CLIMATE.BIO.e.e1,2.0,51641,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.GREENLIST,"Data includes a ""green"" list, or detailed information on species or ecosystems recovering from danger, threat, or vulnerability.",4,response,No,0,0.0,2.5,0.0,A.CLIMATE.BIO.e.e1,0.0,51642,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e2,Data fields and quality:,3,response,,,,15.0,3.75,A.CLIMATE.BIO.e,0.0,51643,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e2.STANDARDS,The data is published according to one or more relevant data standards.,4,response,No,0,0.0,3.75,0.0,A.CLIMATE.BIO.e.e2,0.0,51644,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e2.VALIDATION,Data is nationally validated by the government. ,4,response,Yes,2,1.0,3.75,3.75,A.CLIMATE.BIO.e.e2,0.0,51645,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e2.VALIDATION,2;Please provide relevant URLs.,4,supporting,it is published by the government itself,,,,,A.CLIMATE.BIO.e.e2,2.1,51645,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e2.CONTRIB,A mechanism allows additional actors to contribute to the data repository.,4,response,No,0,0.0,3.75,0.0,A.CLIMATE.BIO.e.e2,0.0,51646,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e2.LIMITS,Limitations of the data are clearly stated.,4,response,No,0,0.0,3.75,0.0,A.CLIMATE.BIO.e.e2,0.0,51647,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3,"Data openness, timing, and structure:",3,response,,,,60.0,21.2,A.CLIMATE.BIO.e,0.0,51648,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.FREE,Dataset is available free of charge.,4,response,Yes,2,1.0,10.6,10.6,A.CLIMATE.BIO.e.e3,0.0,51649,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0.0,10.6,0.0,A.CLIMATE.BIO.e.e3,0.0,51650,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.LICENSE,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.",4,supporting,no explicit restriction,,,,,A.CLIMATE.BIO.e.e3,2.0,51650,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1.0,0.0,0.0,A.CLIMATE.BIO.e.e3,0.0,51651,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.LANG,"1,2;Please briefly describe the language coverage available.",4,supporting,Chinese,,,,,A.CLIMATE.BIO.e.e3,2.0,51651,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,No,0,0.0,3.5000000000000004,0.0,A.CLIMATE.BIO.e.e3,0.0,51652,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.TIMELY,Data is timely and updated.,4,response,Yes,2,1.0,10.6,10.6,A.CLIMATE.BIO.e.e3,0.0,51653,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.TIMELY,"1,2;When was the most recent update to this dataset?",4,supporting,2021,,,,,A.CLIMATE.BIO.e.e3,2.0,51653,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,No,0,0.0,3.5000000000000004,0.0,A.CLIMATE.BIO.e.e3,0.0,51654,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,No,0,0.0,10.6,0.0,A.CLIMATE.BIO.e.e3,0.0,51655,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,No,0,0.0,10.6,0.0,A.CLIMATE.BIO.e.e3,0.0,51656,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.eb,Negative scoring:,3,response,,,,-10.0,0.0,A.CLIMATE.BIO.e,0.0,51657,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0.0,-10.0,-0.0,A.CLIMATE.BIO.e.eb,0.0,51658,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.c,Extent,2,response,,,,1.0,1.0,A.CLIMATE.BIO,0.0,51659,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.c.EXTENT,How comprehensive is the data assessed for this question?,4,response,The data assessed provides national coverage.,2,1.0,,,A.CLIMATE.BIO.c,0.0,51660,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL,To what extent is climate vulnerability information available as open data?,1,response,,,,,0.0,A.CLIMATE.VUL,0.0,51661,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL,To what extent is climate vulnerability information available as open data?,1,justification,It is not clear whether the information inspected under this question is available at all on the government side. It is possible though scientists may produce such type of information.,,,,,A.CLIMATE.VUL,1.0,51661,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.a,Existence,2,response,,,,1.0,0.0,A.CLIMATE.VUL,0.0,51662,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.a.ONLINE,Is this data available online in any form?,4,response,Data is not available online.,0,0.0,,,A.CLIMATE.VUL.a,0.0,51663,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.a.ONLINE,"0;Are there other offline ways to access this data in the country? (e.g., attending an office to inspect it).",4,supporting,It is unclear where the information is captured/produced,,,,,A.CLIMATE.VUL.a,2.0,51663,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e,Elements,2,response,,,,100.0,0.0,A.CLIMATE.VUL,0.0,51664,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e1,Data fields and quality:,3,response,,,,35.0,0.0,A.CLIMATE.VUL.e,0.0,51665,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e1.HAZARDS,"The data contains information on future natural hazards, extreme weather events, and climate variability.",4,response,No,0,0.0,7.000000000000001,0.0,A.CLIMATE.VUL.e.e1,0.0,51666,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e1.PGMP,"The data contains information on poverty, gender, and marginalized populations.",4,response,No,0,0.0,7.000000000000001,0.0,A.CLIMATE.VUL.e.e1,0.0,51667,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e1.LOCAL,The data draws on granular local information.,4,response,No,0,0.0,7.000000000000001,0.0,A.CLIMATE.VUL.e.e1,0.0,51668,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e1.OPENMODEL,Data based on projections draws on transparent and open models.,4,response,No,0,0.0,7.000000000000001,0.0,A.CLIMATE.VUL.e.e1,0.0,51669,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e1.CONTRIB,A mechanism allows additional actors to contribute to the data repository.,4,response,No,0,0.0,7.000000000000001,0.0,A.CLIMATE.VUL.e.e1,0.0,51670,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e3,"Data openness, timing, and structure:",3,response,,,,65.0,0.0,A.CLIMATE.VUL.e,0.0,51671,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e3.FREE,Dataset is available free of charge.,4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.VUL.e.e3,0.0,51672,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.VUL.e.e3,0.0,51673,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,No,0,0.0,0.0,0.0,A.CLIMATE.VUL.e.e3,0.0,51674,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,No,0,0.0,4.05,0.0,A.CLIMATE.VUL.e.e3,0.0,51675,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e3.TIMELY,Data is timely and updated.,4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.VUL.e.e3,0.0,51676,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.VUL,Availability (CA): Vulnerability,Primary,A.CLIMATE.VUL.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,No,0,0.0,4.05,0.0,A.CLIMATE.VUL.e.e3,0.0,51677,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
